a2546_1	0.838	0.9728635	1.0337596	1.165077	1.6987808	1.71477	1.188	1.9372498	1.7569535	2.2166539	1.551	1.9734421	2.1785425	1.37	1.5320924	1.4414613	1.6769412	1.102	1.1185728	1.141	1.3887548	1.3712084	0.8326937	1.1259776	1.0967306	0.859	0.8553844	0.6508314	0.534	0.6793116	0.7072166	0.4795274	0.4924601	0.3856927	0.3996691	0.3241189	0.3152909	0.3179847	0.3002527	0.2737184	0.3848358	0.5439387	0.5350547	0.5386665	0.6508188	0.6785001	   
a25493_1	0.373	0.3707807	0.4124977	0.289688	0.3421917	0.33991	0.26	0.2605104	0.2316576	0.3977029	0.434	0.4956192	0.7831362	0.643	0.8813741	0.7978267	1.0478142	1.346	1.2106906	1.51	1.12308	1.48532	1.9919692	1.6401848	1.9196882	2.151	1.8605444	1.922911	1.902	1.414292	0.8751102	0.8768031	0.8925838	0.7627666	0.7767525	0.6555625	0.5455448	0.5618526	0.4822241	0.5435266	0.6312763	0.6730089	0.6269096	0.6509843	0.5211585	0.4693811	   
a26463_4	0.484	0.3359111	0.5919174	0.4060692	0.6015754	0.7292846	1.066	2.2001285	2.0653964	3.7088104	2.875	3.4151259	3.6665014	3.41	2.9926311	3.7928889	3.8810775	2.324	1.9040413	1.006	0.7394307	0.6865396	0.4213087	0.4542296	0.3032812	0.409	0.2579467	0.164949	0.236	0.2730787	0.2222949	0.2599154	0.2221841	0.2036199	0.2759386	0.3900413	0.5743266	0.3729745	0.3889638	0.3988468	0.7708855	0.7454463	0.6647997	0.6303545	0.5652178	0.7012304	   
a31429_1	0.556	0.5428044	0.549997	0.4769099	0.479799	0.5377681	0.302	0.2865614	0.2537822	0.2543449	0.627	0.2052173	0.3659382	0.449	0.621255	0.2931984	0.4756813	0.88	0.7994506	1.034	0.790522	1.1121193	1.7925919	1.6089965	1.7213258	1.972	1.6400415	1.9901457	1.956	1.1968822	1.2249666	1.0289688	0.9964621	0.8457229	0.8582575	0.8304401	0.5978753	0.8009388	0.7563185	0.6582276	1.1751452	1.1563638	0.8990296	0.8561359	0.8119498	0.6898652	   
a31870_1	0.829	0.7996776	0.9423728	1.1929073	1.2908298	1.5473517	1.474	2.1042132	2.7434503	2.9581078	2.301	2.9091814	3.3746049	2.094	2.2147995	2.0313624	2.1570068	1.638	1.9854668	1.79	2.0074242	1.40301	1.7222235	1.1771584	1.2188627	1.124	0.9053096	0.7485458	0.768	0.5800102	0.7400449	0.4490943	0.4434064	0.3221288	0.3211101	0.270099	0.2590357	0.2677766	0.2638585	0.3167313	0.3836218	0.5136468	0.4650153	0.9191714	0.8862212	0.7705578	   
a31914_2	3.623	2.6349839	1.0371132	1.6166866	1.1982798	0.818067	0.676	0.660749	0.7678537	0.4023273	0.323	0.3175061	0.2591469	0.127	0.1346894	0.0759279	0.0635703	0.097	0.0386566	0.037	0.0334416	0.0458317	0.0198475	0.0183931	0.0180329	0.031	0.038276	0.1353658	0.22	0.4912408	1.2465395	1.3875862	1.7082208	2.586727	2.0886886	1.9575314	4.4297716	4.9861427	5.2908172	5.84845	5.0805606	5.0837858	3.2057354	2.8698318	3.1181392	2.0820973	   
a31914_5	3.052	2.7163464	1.1217926	1.7533081	1.0655435	1.1541721	1.004	1.1569028	1.2233602	0.7938642	0.593	0.6414655	0.4513712	0.307	0.6902834	0.2908621	0.3046991	0.551	0.2327618	0.339	0.4496036	0.2731193	0.1326175	0.1855304	0.224592	0.339	0.2562825	0.2142544	0.462	0.7139166	1.3515903	1.4056816	1.6293502	1.7787115	1.549577	1.556503	2.5354098	3.5157626	3.2493262	3.4788305	3.1928017	3.1358794	2.2343699	1.1289075	1.5257105	1.0649155	   
a31914_6	3.384	2.8860456	1.811804	2.1492571	1.1398271	1.2556378	1.125	1.227951	0.9253289	0.7414538	0.551	0.2865299	0.2648424	0.343	0.3645033	0.1600326	0.1052198	0.493	0	0.336	0.1272638	0.1066288	0.1190851	0.1215544	0.0754105	0.202	0.116492	0.1703278	0.302	0.4588926	1.0692664	1.3398802	1.7053352	1.9532428	1.7665964	1.739621	3.4289522	3.6149833	3.8179867	4.8187475	4.1445721	3.8642042	3.2447736	1.8681414	2.5504038	2.0002681	   
a31914_8	0.489	0.4742274	0.382315	0.4376945	0.5163319	0.5390364	0.397	0.4641821	0.4958513	0.5857639	0.535	0.6543723	0.8543304	0.722	0.7854078	0.9730448	1.0390459	0.968	1.2222052	1.164	1.6507139	1.645263	1.5607368	1.8249155	1.9123111	1.539	1.4952586	1.3895161	1.367	0.9298217	1.5241736	1.0906575	1.0839892	0.8468003	0.820942	0.7434591	0.8124301	0.6084744	0.42877	0.6308558	0.7478197	0.6545704	0.5649075	0.6051403	0.5375234	0.5591659	   
a3310_1	0.587	0.5532653	0.8174498	0.781778	0.4895411	0.5009868	0.532	0.8738938	0.5661295	1.0420432	0.95	1.0815857	1.6317711	1.444	0	1.515053	1.9421828	2.103	2.0265907	1.797	1.594049	1.6686466	1.4912705	1.5530174	1.5459146	1.46	1.3754382	1.1994662	0.908	0.9824816	0.6096694	0.7526031	0.6434683	0.6011636	0.7276531	0.5841464	0.5324622	0.6299922	0.4264954	0.6699584	0.7320378	0.5992546	0.5809821	0.5432509	0.5589236	0	   
a3310_11	0.625	0.5032854	0.5181374	0.5047402	0.4469194	0.4324975	0.481	0.5186524	0.4958513	0.5811395	0.464	0.4827125	0.6635299	0.615	0.6810235	0.6786783	0.7080419	0.787	0.9540768	1.016	1.1667399	0.7903623	1.2413722	1.2291389	1.3270603	1.537	1.3970724	1.5472934	1.329	1.584308	1.4716483	1.2987543	1.1618978	1.3434604	1.2471247	1.0007399	0.8085053	0.8344109	0.61984	0.5370095	0.9566265	0.7243737	0.6935043	0.7804934	0.7540433	0.7580562	   
a3310_15	0.734	0.5346681	0.568442	0.4996802	0.3275785	0.3284951	0.292	0.3611621	0.343582	0.3545413	0.312	0.2271588	0.3730576	0.297	0.4958255	0.3632856	0.5677487	0.721	0.6012329	0.773	0.5759385	0.7174058	0.7812706	1.1419716	1.4746025	1.515	1.5859559	1.9076712	2.121	1.6392246	1.8890373	2.0957734	1.9640692	2.0265029	1.5132435	1.292813	1.0152106	1.004162	0.7176495	0.6790824	0.869219	0.6651067	0.8531022	0.6968282	0.8673387	0.7626022	   
a3310_20	1.259	1.3552675	1.6533445	2.0518511	2.0007863	1.6843302	1.883	2.0971084	2.3282887	2.363095	2.009	1.9308499	2.0461214	1.615	1.5573467	1.5816358	1.4588292	1.457	1.2814238	1.43	1.3283741	1.1532743	0.7812706	1.0707983	1.1049273	0.94	0.8212689	0.7790255	0.662	0.7853835	0.8216468	0.5963248	0.551132	0.5375997	0.5381294	0.4211714	0.3022083	0.3610202	0.3207245	0.4157913	0.6689101	0.6163761	0.7486173	0.5065758	0.6911015	0.8467044	   
a3310_22	1.479	1.9062081	1.7254479	1.94053	2.3953418	2.3920535	1.604	2.4073525	1.8324374	2.6035665	2.022	2.1889848	2.7281618	1.494	1.4142391	1.4706643	1.5443204	1.445	1.1424248	1.115	1.012537	1.1420501	0.9815501	0.8540796	0.8245971	0.722	0.8054592	0.6571066	0.645	0.5198275	0.5608959	0.4375791	0.4501392	0.4567981	0.5626791	0.5566787	0.3820122	0.4458958	0.5197557	0.5031205	0.7781695	0.981197	0.8588432	1.2297642	1.3859795	0.9967245	   
a3310_30	0.719	0.6357901	1.2911514	1.0259255	1.1812311	1.4319343	1.199	1.6660821	1.9326488	1.9068157	1.66	2.1799501	1.2800717	1.783	1.7518046	1.5185572	1.507055	1.468	1.5544872	1.328	1.2949327	1.554535	0.7857814	1.3243032	0.8819746	0.898	0.9244475	0.7073085	0.821	0.8433093	1.1124123	0.6843342	0.8358355	0.7767723	0.7934463	0.73705	0.5847927	0.5403348	0.396925	0.5291889	0.5730047	0.613742	0.4351625	0.4229105	0.4607343	0.4546064	   
a3310_32	0.476	0.4195982	0.2951203	0.3238433	0.2532949	0.2003947	0.141	0.1788048	0.1782982	0.2265982	0.237	0.3084713	0.565282	0.466	0.7702553	0.8760908	1.1870113	1.311	1.561067	1.87	2.0037085	1.8164303	2.323062	2.0856176	2.1639527	2.021	1.8738578	1.6647299	1.55	1.2314872	1.2474775	0.9524747	0.9320191	0.9653092	0.9721681	0.732472	0.6737544	0.6395556	0.5072452	0.4444666	0.5074491	0.5123297	0.4397552	0.5157445	0.5060525	0.3955076	   
a3310_4	0.911	1.0832841	1.1997647	1.7242128	1.3760733	1.2848092	1.353	2.0047456	1.8129157	2.3076015	1.702	1.8611534	2.1315543	1.327	1.1827416	1.2849331	1.1990677	1.046	1.1794363	1.102	1.1537348	0.885767	1.2260354	0.9692364	0.9377128	0.899	0.8969887	0.7001368	0.796	0.7379896	0.6359321	0.6785765	0.7319572	0.6550312	0.7905004	0.7077511	0.5494696	0.6192333	0.5447768	0.5291889	0.7793835	0.7480805	0.8002857	1.1449529	1.127918	1.0774172	   
a3310_6	0.647	0.7496977	0.6690512	0.9348446	0.8609592	0.9195328	0.919	1.1000642	1.6645508	1.550733	1.344	1.5281592	1.6873025	1.096	1.3384763	1.2417126	1.3196322	1.23	1.2419448	1.469	1.3107245	1.2636443	1.6274967	1.2251404	1.2164036	1.375	1.4078895	1.2209812	1.383	1.1020946	1.1752551	0.8677554	0.8175606	0.6399483	0.7855904	0.6784522	0.7483253	0.4064465	0.4765375	0.4979068	0.6579842	0.612425	0.5465365	0.8664508	0.7666318	0.7501006	   
a3310_7	0.814	0.7624833	0.9943543	1.1359817	1.0411882	1.0691946	1.043	1.2930787	1.2806239	1.5491914	1.187	1.4184518	1.7086609	1.097	1.0488941	1.206669	1.316344	1	1.0503069	0.955	1.2475571	1.2636443	1.6076491	1.3506933	1.1885346	1.217	1.1058423	1.0811332	1.054	0.8056951	0.7287895	0.7402653	0.704064	0.6162465	0.6864096	0.692186	0.5233044	0.6885682	0.4276327	0.4874795	0.6701241	0.8139325	0.6636515	0.9340707	0.9214687	0.9887689	   
a3310_8	0.802	0.7322629	0.9105132	0.6691919	0.5078076	0.4730837	0.5	0.6512759	0.4854397	0.5210216	0.722	0.5072353	0.5724014	0.855	0.7567863	0.5688749	0.8647755	1.083	1.2189154	1.253	1.3701762	1.1495328	1.9125791	1.4082717	1.6147677	1.776	1.4836093	1.6270786	1.897	1.1374519	1.2277805	0.9919555	1.0484013	1.0191769	1.061529	0.8350181	0.7836483	0.8272382	0.61984	0.7442534	0.9784784	0.8178837	0.7922483	1.0612877	0.8811859	0.6534967	   
a4003_1	1.784	1.8062484	1.956849	1.5154855	1.2883943	1.5308635	1.272	1.4931981	1.3456963	2.261357	1.451	1.9850581	2.5572957	1.569	1.4529623	1.7007841	2.001369	1.728	1.6967762	1.393	1.7640438	1.5517291	1.7456796	1.4282642	1.2254201	1.073	0.9202871	1.0165879	0.935	0.5642123	0.6621948	0.4680122	0.556903	0.5009696	0.4998319	0.5731593	0.5376953	0.5259896	0.651685	1.2773526	0.866791	1.161632	1.067813	1.4177245	1.4841688	1.1728845	   
a4732_19	1.17	1.0588754	1.4454188	1.1144764	1.3273628	1.0501698	1.038	1.458858	1.3105571	1.4628683	1.327	1.4752415	1.6303472	1.312	1.1692728	1.3842233	1.1881074	1.679	1.5882089	1.08	1.1165775	1.0307447	1.1908513	0.943646	1.0745992	0.953	0.9103021	1.0775473	0.996	0.7801174	0.7034648	0.531346	0.6598195	0.7261366	0.739437	0.5365358	0.837287	0.8033296	0.765417	1.0622881	1.2734787	1.07339	0.7692846	1.3569812	1.4665451	0.9717212	   
a6420_10	0.443	0.4812013	0.6967187	0.7476227	0.9401138	1.0932927	1.066	1.3878098	1.8376431	2.0748374	1.755	1.7307951	2.5302418	1.811	2.0211834	1.883011	1.9761601	2.105	1.8982839	2.275	1.9489015	1.9763733	2.1841294	1.7193551	1.5746034	1.437	1.0858722	0.908116	0.737	0.5687259	0.55902	0.3832929	0.3597267	0.2822667	0.3152182	0.3232033	0.2838926	0.27734	0.2866049	0.3271587	0.4236836	0.3964299	0.4948682	0.613163	0.5929122	0.5989439	   
a6420_15	2.092	2.3548644	1.8931297	1.7178877	1.9971329	1.7439414	1.361	1.9834311	0.8576536	1.7649992	1.074	1.2183972	1.5634247	0.834	0.7012269	0.724235	0.9140974	0.677	0.5699787	0.59	0.5313497	0.6762508	0.501601	0.5669873	0.5418078	0.475	0.3985692	0.3388626	0.368	0.3701233	0.3264076	0.4400466	0.6482775	0.7530705	0.8847712	0.8945314	1.0322179	1.5444969	1.8094777	2.7450046	2.8395296	3.9313732	2.7395717	2.7403228	3.3031884	2.0923259	   
a6807_2	0.59	0.6671728	0.7679836	0.4212493	0.6515038	0.620209	0.401	0.3990545	0.3110458	0.2975064	0.817	0.2904019	0.3545471	0.381	0.524447	0.2861897	0.4581447	0.697	0.390678	0.547	0.6418927	0.9942664	1.1682972	1.5722102	1.808212	1.834	2.1159947	2.2250188	2.026	1.8054793	1.4603929	1.042129	1.6033807	1.73454	1.5908206	1.1811111	0.5586274	0.9443905	0.7381213	0.9775658	0.9881903	1.0299276	0.8198048	0.9902296	0.8257971	0.5637119	   
a8010_10	0.351	0.4637665	0.5734725	0.3010731	0.3896845	0.4553272	0.391	0.5861483	0.3019357	0.9541786	0.97	0.9150886	1.3284838	1.211	1.0724647	1.3223129	1.7470877	1.401	1.5141857	1.689	1.5299526	2.084873	1.7934941	2.0440332	2.0688697	1.799	1.8771861	1.3204886	1.389	0.7996768	0.5918483	0.5724718	0.6078804	0.6798104	0.7492569	0.5987959	0.45135	0.5415303	0.4572031	0.4992102	0.5632927	0.5241831	0.4684599	0.5845105	0.5992064	0.3580025	   
a8010_11	0.676	0.4870129	0	0.3200483	0.4396128	0	0.619	0.5991738	0.4476978	1.0852047	1.038	0.9757503	1.4466662	1.03	1.5455613	1.3351623	1.3393609	1.247	2.8433134	1.29	1.8281402	1.8557145	1.7113975	1.5778081	1.9631312	1.576	1.3330018	1.6656264	1.281	0.8703914	0.7006509	0.6563686	0.6473156	0.6561086	0.6923015	0.6399974	0.7496336	0.6455328	0.5095198	0.7051508	0.8995688	0.613742	0.8163603	1.0486806	0.9126569	1.2694884	   
a8010_15	0.612	0.6985555	0.9566258	0.6236514	0.6856012	0.8561167	0.922	1.0207269	0.7301118	1.2794317	1.394	1.0222146	1.2544418	1.251	1.2079959	0.936833	1.4401966	1.16	1.1975309	1.539	1.1147196	1.3309888	1.556226	1.5666123	1.5975544	1.771	1.3371622	1.1438855	1.367	0.9027396	0.7925703	0.7221699	0.7964002	0.8090928	0.9220867	0.6427442	0.6227323	0.6479236	0.4549284	0.5526505	0.7830255	0.8336882	0.7176162	0.8504054	1.019658	0.5841692	   
a8010_16	1.27	0.9740258	1.1469449	0.9361096	0.9559448	0.7483094	0.708	0.6583807	0.6051729	0.5749735	0.592	0.5033632	0.5439237	0.523	0.6035771	0.2885259	0.302507	0.709	0.2426316	0.497	0.3399895	0.3133389	0.4817534	0.4342371	0.5450866	0.85	0.7971384	1.2909053	1.436	1.43009	1.8412018	1.3505729	1.518739	1.6882138	1.7037492	1.4704375	1.4874927	1.3305148	1.4330245	1.5276095	1.6558864	1.5844027	1.9484717	2.3002207	2.0720457	1.5865764	   
a8010_25	0.42	0.3847286	0.6262923	0.3617937	0.3105298	0.3716181	0.495	0.3007711	0.2733039	0.3745806	0.461	0.357517	0.5197177	0.72	0.8493852	0.7464293	1.0631588	1.098	1.1868386	1.51	1.6665058	1.4946734	1.7483861	1.8353116	1.7795231	1.857	1.895492	1.6826592	1.803	1.6693161	1.4144331	1.0445966	1.2032569	1.1603103	1.2078453	0.7498682	0.6188074	0.6013018	0.5709351	0.5617744	0.6154945	0.5320854	0.6395396	0.6200396	0.5941711	0.4341491	   
a8010_31	2.269	1.81206	0.8702696	1.6913224	0.7026499	0.6798201	0.675	0.5589131	0.8576536	0.5333534	0.497	0.4672243	0.5353804	0.585	0.6380912	0.5314951	0.549116	0.678	0.9055504	0.866	0.8341818	0.739854	0.7027826	0.7925027	0.600005	0.669	0.5616581	0.5378772	0.547	0.8478229	0.9642157	1.2378881	1.4860366	1.5136823	1.5996584	1.2845728	2.6688524	2.5056233	2.6124263	3.4918647	3.2037275	2.913299	2.6477169	1.4051173	1.8630788	1.2535772	   
a8109_12	0.801	0.793866	0.5709572	0.5300405	0.3738536	0.4870353	0.342	0.2841931	0.2290547	0.2327641	0.391	0.1819852	0.2733857	0.464	0.5943171	0.3971611	0.5118507	0.637	0.7352971	1.18	1.05341	1.1729163	1.6960608	1.7849305	1.7172275	1.672	1.5792992	1.5239854	1.578	1.2931745	1.3459625	1.2913517	1.6812894	1.6149536	1.6644697	1.2213971	1.1682771	1.2659615	0.889385	0.9775658	1.039178	1.0931457	0.8358794	0.8905189	0.9831517	0.6000804	   
a8109_16	0.779	0.7287759	0.5005308	0.5641958	0.4603148	0.4071311	0.283	0.325638	0.1991214	0.1772707	0.134	0.099382	0.1509317	0.12	0.1759381	0.1273252	0.2542813	0.309	0.3569563	0.532	0.5759385	0.6827982	0.9689198	1.0803947	1.1475506	1.452	1.2348156	1.6736945	1.496	1.9281013	1.8505813	1.6935625	1.8573053	1.8304245	1.9993276	1.8174462	1.6026198	1.5887278	1.1589302	1.3125449	0.8971409	1.0022697	1.0035146	0.926048	0.9693045	0.8660252	   
a8109_21	0.761	0.721802	0.6447373	0.4693198	0.5065898	0.4578639	0.25	0.2995869	0.2160402	0.2250567	0.246	0.1574624	0.1993438	0.137	0.2079268	0.1670413	0.302507	0.353	0.392323	0.544	0.5211314	0.6453846	1.2765564	1.0628013	1.3008306	1.597	1.5135644	1.804578	2.079	1.9363764	1.7483444	1.6146009	2.0285121	2.0652877	2.2242029	2.0536684	0.8896175	1.783583	1.016765	1.0375231	1.0573879	1.1287058	0.9105115	1.0280508	0.9378336	0.7603292	   
a8109_22	0.604	0.5660508	0.4066289	0.3276384	0.6174064	0.4489856	0.401	0.4168166	0.2004228	0.2882575	0.457	0.2632977	0.4741534	0.609	0.6953342	0.5338313	0.9294419	0.962	0.8940358	0.879	1.0849937	2.2607168	1.2576111	2.0672245	2.1205095	1.332	1.9820288	1.5051597	1.408	1.3939804	1.0242447	0.9154615	1.2273028	1.4953674	1.6006404	1.0144738	0	0.8798372	0.765417	0.8016039	0.7526757	0.8600291	0.6992453	0.8114381	0.5954299	0.6830461	   
a8109_3	1.027	0.9379938	1.1544906	1.4307298	1.1751422	1.0108518	0.989	1.1059849	1.3287774	1.4474535	1.018	1.2364667	1.9806227	1.001	1.066572	1.3024549	1.1859153	1.165	0.9228225	0.893	1.0357603	1.1345675	1.0690596	1.0300136	0.9286963	1.28	1.4420051	1.321385	1.425	2.1221904	1.6883154	1.4978034	1.2869366	1.2001723	1.2864042	1.0254608	0.952414	0.9491723	0.6607835	0.7507705	0.7466057	0.7401781	0.9403643	1.1529756	1.1165884	1.0058166	   
a8109_5	0.885	0.8054892	0.7805597	0.5667258	0.6624637	0.5644028	0.416	0.3564255	0.3448834	0.2820916	0.284	0.1768225	0.3203739	0.444	0.4209045	0.1179802	0.1950951	0.602	0.2031526	0.309	0.2888982	0.3554292	0.693761	0.7269273	0.8360726	1.28	1.3671173	1.5616368	2.135	2.1041355	2.4527471	1.7536062	2.4776895	2.2883	2.4618439	1.9621093	0	1.4106085	1.0326875	1.1978439	0.9493425	1.07339	1.0781467	1.36615	1.2160366	0.85466	   
a8109_6	0.911	0.7520224	0.7160021	0.7008172	0.8597414	1.1148542	0.831	1.0136221	1.3040499	1.4027505	1.188	1.187421	1.2900389	1.25	1.3923521	1.1541035	1.2396213	1.454	1.523233	1.378	1.3320899	1.7481504	1.2973061	1.6497811	1.1532883	1.316	1.2589461	0.9063231	1.001	1.2329919	1.655487	1.1910046	1.3023259	1.2820513	1.2785484	1.027292	0.9615719	0.9599311	0.8256951	0.9058776	0.8473671	0.917979	0.6762815	0.3117389	0.4657697	0.425057	   
a8109_9	0.845	0.718315	0.470348	0.6021462	0.4822345	0.4502539	0.356	0.3149807	0.3605008	0.2003929	0.206	0.1458463	0.196496	0.213	0.3148366	0.1378383	0.1896149	0.455	0.2771758	0.427	0.3780757	0.4405451	0.7803684	0.6381606	0.776236	1.115	1.1848905	1.6351467	1.753	2.2214918	2.036296	2.2841297	2.5661784	2.6190476	2.1888513	1.974012	2.4621472	1.9963697	1.0997894	1.5484641	1.1277995	1.0246595	1.2871166	1.1621445	1.2424721	0.8251106	   
a8408_1	0.829	0.6601989	0.991839	0.5679908	0.7282229	0.8041155	0.6	0.5162842	0.797787	0.5040653	0.462	0.8621709	0.7831362	0.468	0.5614866	0.3819756	0.7200983	0.817	0.5716236	0.653	0.9540141	0.8595775	0.9490724	0.9284517	1.108206	1.15	1.1832263	1.4639225	1.234	1.3601276	1.617969	1.3078021	1.759198	2.0394311	1.9620121	1.9492911	1.7059724	1.6867532	1.4557709	1.5302163	1.3196104	1.2340693	1.1286668	0.9501161	1.182048	1.0285469	   
a8408_2	0.822	0.5648885	0.5122685	0.4123942	0.3982088	0.343715	0.294	0.3137966	0.2381648	0.2158078	0.177	0.1781132	0.220702	0.25	0.3400908	0.2289517	0.3090833	0.426	0.51405	0.493	0.4672533	0.6940223	0.9995933	0.9644382	1.1090257	1.292	1.5243816	1.3617258	1.558	1.8310568	1.7661655	1.7100128	2.2737804	2.5479422	2.5345111	2.2926373	1.5973866	1.8481363	1.2988205	1.5992976	0.9311327	0.8600291	0.8576949	0.6647374	0.7716671	0.643268	   
a8784_10	0.954	0.718315	1.0220218	0.7590078	0.9425493	0.5732811	0.895	1.227951	0.6546279	1.1468641	0.906	0.8983098	1.2686806	0.746	0.5901081	0.5279907	0.6817369	0.54	0.6341321	0.583	0.4588929	0.5004069	0.9860609	0.8324877	0.8606629	0.864	0.6040945	0.8077123	0.922	0.6529816	0.5168121	0.4219512	0.6944456	0.818789	0.7443469	0.4596262	0.8255127	0.8595149	0.7187869	0.84201	1.4519356	1.3736758	1.0253301	1.0612877	1.0133638	0	   
a8784_12	0.895	0.6636858	0.6313228	0.4756449	0.5297273	0.4844986	0.521	0.4026069	0.3591994	0.2805501	0.398	0.2245774	0.3616666	0.536	0.6448257	0.289694	0.4132071	0.799	0.4926655	0.59	0.5248471	0.7697848	0.9409529	0.8988628	1.0524679	1.225	1.4286917	1.4558543	1.455	1.767865	1.6151551	1.5742976	2.2680093	1.9801767	2.4137265	2.0976166	1.1381871	1.6700171	1.3329403	1.3672887	0.9432726	1.0009527	1.1332596	0.8893729	0.7603375	0.5796231	   
b102	1.02	0.7078541	1.0454973	0.8007533	0.5516471	0.9842171	0.735	0.9425739	0.750935	0.7059997	1.147	0.5536996	0.760354	0.708	0.8704305	0.5688749	0.5644606	0.759	0.8882784	0.894	0.9577299	0.984913	1.5607368	1.2507308	1.3377161	1.542	1.3870874	1.8502975	1.831	1.0547007	1.0326862	0.7073646	0.914706	0.8511097	0.899501	0.803888	0.9838122	1.0806696	0.8416176	0.8550442	1.7700017	1.6502549	1.4880491	2.1156987	1.7737014	1.5081568	   
b11	1.424	1.6621204	1.3297182	1.1549569	1.5148984	1.0400232	0.825	1.2480815	0.8407348	1.3565059	1.228	1.0944924	1.0622175	1.458	1.7770589	0.588733	0.7485954	2.153	1.2378324	1.005	0.4375274	0.423709	0.6224904	0.4422341	0.5893492	0.627	0.4701286	0.6580031	1.079	0.46792	0.6687605	0.4013883	0.7088731	0.763844	0.7590767	0.7196538	0.6423562	1.4799436	1.8299495	1.9655589	2.7193443	2.6696461	1.9105815	2.4148307	2.2797538	1.8332003	   
b114	0.827	0.6532249	0.5147838	0.4933551	0.5272918	0.410936	0.289	0.3291904	0.1887098	0.2296811	0.141	0.1419743	0.1680183	0.101	0.1910906	0.1027947	0.1337169	0.174	0.121727	0.188	0.1579186	0.27499	0.4222109	0.4854179	0.6016444	0.698	0.9976711	1.0999589	1.483	1.8265431	1.6339141	2.1270289	3.2461965	3.7879767	3.5940762	3.4517743	2.5327933	2.9563009	1.6798231	1.3633784	1.0221821	1.1287058	0.963328	0.8079998	0.8094322	0.7785135	   
b116	1.743	1.4622011	0.9096749	1.1347167	0.9169763	0.9474358	0.73	1.0917752	0.9396447	1.1591959	0.952	1.1177246	1.264409	0.758	0.8216056	0.7137219	0.7924369	0.691	0.7172025	0.614	0.7199231	0.5340791	0.6730114	0.6149693	0.6745958	0.55	0.5832923	0.5593923	0.594	0.5642123	0.7362931	0.6826891	0.8820036	1.1452273	1.1027726	0.9860905	1.7988589	1.916276	2.1973042	2.8662226	2.1293437	2.5879895	1.4846045	1.4142861	1.505569	1.1308334	   
b117	1.979	1.606329	1.2919898	1.3067584	1.0180507	1.023535	0.861	1.1557187	1.2493891	1.4042919	1.124	1.2467921	1.4452422	0.989	1.0177471	1.0244421	0.9623231	0.882	0.8562017	0.835	0.8722681	0.6940223	0.7749555	0.6605522	0.7008256	0.625	0.6590121	0.5755286	0.646	0.6416974	0.877924	0.7896163	1.0080041	1.3294548	1.3188099	1.1994229	1.7255963	1.8911719	2.5657962	3.4697066	2.7411961	2.6209156	1.7888738	1.620584	1.6704767	1.2535772	   
b119	2.045	1.6202769	1.3959526	1.0233955	1.455228	1.1820752	0.869	1.3286028	0.9227259	1.4721172	0.907	1.4778229	1.583359	1.163	0.8620125	1.0291146	1.040142	0.929	0.8891009	0.814	0.7468622	1.0064258	0.839911	0.7957015	0.8500071	0.528	0.4834419	0.5477383	0.548	0.473186	0.8863656	0.7558932	1.067638	1.3725491	1.1990073	1.214988	1.4508614	2.2390423	2.4816343	3.2429113	2.5141796	3.5797228	1.4271952	0.7724708	0.9453866	0.817155	   
b12	0.77	0.7624833	0.8266723	0.5591358	0.8950566	0.9715339	0.649	0.6358821	0.786074	0.6258425	0.889	0.715034	0.8358199	0.856	0.8030858	0.4719209	0.5798051	0.95	0.7755987	0.667	0.7310703	0.9306633	0.9562896	1.0628013	1.1655836	1.093	1.1790659	1.2209812	1.181	1.1284245	1.4829037	1.0306138	1.2224936	1.8519715	1.5643069	1.2479492	1.4089971	1.2121671	1.17599	1.6058147	1.5490551	1.3934315	1.0253301	1.006275	1.0473524	0.8410219	   
b120	0.608	0.7403991	0.768822	0.8602089	1.2043686	1.4395443	1.087	1.733578	0.8901898	2.1549946	1.309	1.910199	2.3807341	1.214	1.0110126	1.4975311	1.6024105	1.099	1.1095255	1.291	1.2076129	1.9024815	1.4705208	1.5258276	1.4885371	1.13	1.1590958	1.086512	0.992	0.6055878	0.6462496	0.4655446	0.5790253	0.5322129	0.4762642	0.509068	0.4251848	0.4841496	0.4196714	0.5005137	0.5329429	0.7625679	0.6900598	1.0452423	1.0725291	1.0126357	   
b121	0.657	0.7601586	0.936504	1.2080874	1.1775778	1.3532986	1.376	1.4860932	1.5760523	1.8667371	1.835	1.5268685	1.6873025	1.432	1.626375	1.4064177	1.5541847	1.673	1.3595594	1.599	1.4064046	1.5554704	1.5066072	1.4090714	1.3639459	1.34	1.3538039	1.1053377	1.02	1.0434165	0.7231618	0.6135977	0.5434373	0.4977376	0.5371474	0.4394832	0.3479974	0.3921014	0.2957035	0.4340392	0.6069965	0.5966205	1.0069591	1.0738947	1.0939294	1.0080897	   
b122	0.742	0.6404394	0.6229386	0.5338355	0.5090254	0.6278189	0.511	0.6820635	0.4971528	0.7969473	0.68	0.8582989	1.2202686	0.912	1.2357757	1.3153043	1.588162	1.656	1.7247405	2.003	1.6888002	2.0315584	2.0776745	1.7953264	1.4344383	1.895	1.3662852	1.311524	1.212	0.837291	0.8450957	0.7526031	0.7454229	0.6259426	0.6697158	0.5264642	0.3636966	0.7543169	0.4958719	0.7064542	0.8400831	0.7744213	1.0758503	1.2813387	1.4615098	1.0205914	   
